bf01ec1b1e29cb944165218013149c84d7dc276a,MODIFY,executable,scripts/backup/daily_backup.sh,5945,9
aa75b93c28cf1c357e02740e4840c095e2027341,MODIFY,executable,scripts/test_notify.sh,292,2
